,Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2574,ENSMUSG00000021428,Riok1,2139.562195,-0.172396786,0.574113816,-0.300283291,0.763961077,0.972940113
3872,ENSMUSG00000024855,Pacs1,722.1155859,-0.199186325,0.6634473,-0.300229309,0.76400225,0.972940113
4183,ENSMUSG00000025555,Farp1,49.78194559,0.717276374,2.389766024,0.300145021,0.764066539,0.972940113
8636,ENSMUSG00000037326,Capn15,138.3401595,0.266966295,0.889477915,0.300138194,0.764071747,0.972940113
3663,ENSMUSG00000024381,Bin1,612.5810943,-0.270579535,0.901663555,-0.300089244,0.764109083,0.972940113
11901,ENSMUSG00000053754,Chd8,4530.851198,-0.174139945,0.580811767,-0.299821655,0.764313197,0.972995658
11608,ENSMUSG00000051557,Pusl1,204.7705207,0.226795823,0.756523737,0.29978679,0.764339792,0.972995658
643,ENSMUSG00000004771,Rab11a,2272.579364,0.204142969,0.681050455,0.299747203,0.76436999,0.972995658
16071,ENSMUSG00000087672,Gm15122,6.91257194,1.332809784,4.446525162,0.299741874,0.764374056,0.972995658
10529,ENSMUSG00000044730,9930104L06Rik,243.451658,0.246109309,0.821516601,0.299579228,0.76449813,0.972995949
5720,ENSMUSG00000028964,Park7,2983.339815,-0.197985431,0.661013819,-0.29951784,0.764544962,0.972995949
9098,ENSMUSG00000038712,Mindy1,1015.341919,-0.230826571,0.770689058,-0.299506745,0.764553426,0.972995949
13047,ENSMUSG00000063275,Hacd1,373.3054131,0.254808845,0.851159999,0.299366565,0.76466037,0.972995949
383,ENSMUSG00000002658,Gtf2f1,2141.638572,0.180205429,0.602159426,0.299265313,0.764737618,0.972995949
6150,ENSMUSG00000029911,Ssbp1,1248.002731,-0.213249213,0.712623401,-0.299245314,0.764752877,0.972995949
1769,ENSMUSG00000019782,Rwdd1,1248.479527,0.194026419,0.648641325,0.29912744,0.76484281,0.972995949
13482,ENSMUSG00000068014,Gm14648,268.1558503,-0.269197288,0.900456346,-0.298956512,0.764973228,0.972995949
2241,ENSMUSG00000020720,Psmd12,2590.318739,0.178420278,0.596852057,0.298935516,0.764989247,0.972995949
6417,ENSMUSG00000030587,2200002D01Rik,12.49502266,0.898578831,3.00626014,0.298902553,0.765014399,0.972995949
6998,ENSMUSG00000031875,Cmtm3,158.5320435,-0.263973364,0.883165239,-0.298894648,0.765020431,0.972995949
7555,ENSMUSG00000033319,Fem1c,2256.827819,0.175968073,0.588775633,0.298871188,0.765038332,0.972995949
16006,ENSMUSG00000087365,C430049B03Rik,24.54905621,0.568637839,1.905539414,0.298413056,0.765387926,0.973322317
15351,ENSMUSG00000083914,Rps18-ps1,9.635133936,0.937776324,3.142789269,0.29838982,0.765405658,0.973322317
14105,ENSMUSG00000073775,Kti12,545.3412156,-0.291826238,0.979037164,-0.29807473,0.765646128,0.973499546
6280,ENSMUSG00000030245,Golt1b,1234.664497,-0.192227496,0.644924293,-0.29806211,0.765655759,0.973499546
5749,ENSMUSG00000029017,Pmpcb,1666.088547,0.177370359,0.595324123,0.297939143,0.765749612,0.973548476
7934,ENSMUSG00000034675,Dbn1,17.98269861,-0.785804379,2.638732897,-0.297796105,0.765858788,0.973581539
1433,ENSMUSG00000016503,Gtf3a,1741.842335,-0.204939845,0.688431064,-0.297691165,0.765938888,0.973581539
14794,ENSMUSG00000079965,Gm14853,11.73448073,-1.000283024,3.360589129,-0.297651092,0.765969475,0.973581539
6035,ENSMUSG00000029610,Aimp2,568.1310444,0.191695028,0.644104267,0.297614902,0.7659971,0.973581539
8952,ENSMUSG00000038302,Afg1l,157.0582511,0.238130229,0.800429402,0.297503101,0.766082441,0.973609504
17065,ENSMUSG00000097331,F420014N23Rik,6.477210304,-1.35028016,4.540071434,-0.297413858,0.766150565,0.973609504
11261,ENSMUSG00000049396,Gemin4,655.013479,-0.596843422,2.007670479,-0.297281565,0.766251555,0.973609504
10488,ENSMUSG00000044501,Zfp758,924.5097737,0.235348677,0.791676292,0.297278925,0.76625357,0.973609504
4528,ENSMUSG00000026404,Ddx59,273.0826035,-0.213996664,0.720011935,-0.297212662,0.766304155,0.973609504
6494,ENSMUSG00000030733,Sh2b1,633.1590704,0.196180038,0.660298425,0.297108141,0.766383949,0.973609504
1117,ENSMUSG00000010760,Phlda2,17.14796038,-0.75910252,2.555564762,-0.297039046,0.766436699,0.973609504
3948,ENSMUSG00000024999,Noc3l,1859.129419,-0.257601807,0.867329207,-0.297005802,0.76646208,0.973609504
12113,ENSMUSG00000055322,Tns1,2020.938353,0.176171334,0.593350504,0.296909387,0.76653569,0.973632669
4116,ENSMUSG00000025384,Faap100,256.2219452,-0.238366051,0.80363514,-0.296609791,0.766764435,0.973818044
7138,ENSMUSG00000032177,Pde4a,204.7166605,0.283174167,0.954875849,0.296556005,0.766805504,0.973818044
14999,ENSMUSG00000081738,Hmgb1-ps2,166.5842072,0.332279172,1.121162625,0.296370183,0.766947394,0.973818044
5661,ENSMUSG00000028857,Tmem222,272.9569667,0.254465281,0.858619729,0.296365518,0.766950956,0.973818044
617,ENSMUSG00000004561,Mettl17,275.3949537,-0.215614604,0.72755375,-0.296355566,0.766958555,0.973818044
7090,ENSMUSG00000032044,Rpusd4,346.1326336,-0.355745192,1.20075473,-0.296267991,0.767025428,0.973820004
12688,ENSMUSG00000060147,Serpinb6a,616.981159,0.288467635,0.973914631,0.296193964,0.767081958,0.973820004
4555,ENSMUSG00000026469,Xpr1,2077.071412,0.164401893,0.555156799,0.296135962,0.767126251,0.973820004
8418,ENSMUSG00000036568,Bicral,1100.221091,-0.17242463,0.582682846,-0.29591506,0.767294949,0.973963839
9763,ENSMUSG00000040964,Arhgef10l,153.1650393,0.359293434,1.214969453,0.295722195,0.767442245,0.973982466
14265,ENSMUSG00000074748,Atxn7l3b,2883.533883,-0.162890914,0.550837627,-0.295714936,0.76744779,0.973982466
14518,ENSMUSG00000078348,Sf3b5,627.9191115,0.213436879,0.722093639,0.295580612,0.767550382,0.973982466
8901,ENSMUSG00000038174,Fam126b,1740.032848,-0.165543331,0.560068773,-0.295576791,0.7675533,0.973982466
16577,ENSMUSG00000093445,Lrch4,804.9033126,-0.23112605,0.782231828,-0.295470015,0.767634855,0.973982466
6481,ENSMUSG00000030711,Sult1a1,112.9911178,-0.643998404,2.181265066,-0.295240782,0.76780995,0.973982466
6901,ENSMUSG00000031684,Slc10a7,606.7257004,-0.20999395,0.711356914,-0.295201953,0.76783961,0.973982466
11308,ENSMUSG00000049658,Bdp1,5538.602918,0.169658696,0.574732381,0.295195993,0.767844162,0.973982466
17456,ENSMUSG00000100104,Gm5644,21.80388775,-0.498584294,1.689274395,-0.295147014,0.767881576,0.973982466
2295,ENSMUSG00000020829,Slc46a1,10.55301992,-0.913738145,3.097292476,-0.295011902,0.767984788,0.973982466
2698,ENSMUSG00000021710,Nln,972.0803248,0.228390028,0.774303108,0.294962045,0.768022874,0.973982466
4096,ENSMUSG00000025350,Rdh5,26.71958968,0.532032719,1.804405452,0.29485209,0.768106872,0.973982466
13885,ENSMUSG00000071660,Ttc9c,1877.559172,-0.187221025,0.634976522,-0.294847162,0.768110637,0.973982466
4583,ENSMUSG00000026525,Opn3,18.15088952,0.787325949,2.670357381,0.294839168,0.768116744,0.973982466
16750,ENSMUSG00000095115,Itpripl2,1004.049206,0.228075154,0.773699395,0.294785229,0.768157951,0.973982466
6457,ENSMUSG00000030663,1110004F10Rik,4252.423936,-0.212135344,0.720038443,-0.294616692,0.768286709,0.973982466
17911,ENSMUSG00000103046,Gm37309,11.39443463,0.671803948,2.280310293,0.29461076,0.768291242,0.973982466
18133,ENSMUSG00000103811,Gm38004,8.303760754,1.251775796,4.249205975,0.29459052,0.768306705,0.973982466
16591,ENSMUSG00000093579,Gm20036,7.294253065,-0.912900136,3.101651671,-0.294327098,0.768507968,0.974078944
3377,ENSMUSG00000023259,Slc26a6,38.85685431,-0.644123395,2.188497539,-0.294322193,0.768511716,0.974078944
13965,ENSMUSG00000072774,Zfp951,413.1749137,-0.208680598,0.709138534,-0.294273387,0.768549007,0.974078944
4369,ENSMUSG00000026047,Poglut2,602.5718837,-0.263733373,0.897802128,-0.293754454,0.768945541,0.974506733
16233,ENSMUSG00000090119,Gm8185,20.26676405,-0.83587879,2.846516706,-0.293649705,0.769025591,0.974506733
13039,ENSMUSG00000063229,Ldha,5154.830088,0.229486275,0.781591476,0.293614097,0.769052803,0.974506733
10355,ENSMUSG00000043822,Adamtsl5,12.26476527,0.62409186,2.126730771,0.293451277,0.769177237,0.974559255
1389,ENSMUSG00000015961,Adss,6552.859779,-0.183202154,0.624617636,-0.293302884,0.76929065,0.974559255
12619,ENSMUSG00000059602,Syn3,77.70712387,-0.348238958,1.18757069,-0.293236404,0.76934146,0.974559255
2970,ENSMUSG00000022312,Eif3h,3635.165236,-0.212123885,0.723460477,-0.293207288,0.769363714,0.974559255
7579,ENSMUSG00000033423,Eri3,456.497267,-0.20911272,0.713215137,-0.293197255,0.769371382,0.974559255
451,ENSMUSG00000003131,Pafah1b2,4188.210173,-0.160651489,0.548654755,-0.292809799,0.769667538,0.974695249
7222,ENSMUSG00000032349,Elovl5,2465.971659,-0.162020707,0.553505316,-0.292717527,0.769738072,0.974695249
16098,ENSMUSG00000088990,Gm22767,3573.231995,-0.291335978,0.995324241,-0.292704594,0.769747958,0.974695249
12832,ENSMUSG00000061477,Rps7,44047.11159,-0.234216988,0.800209268,-0.29269467,0.769755544,0.974695249
10970,ENSMUSG00000047509,Gm6776,33.70784252,0.637507668,2.178067405,0.292694187,0.769755914,0.974695249
5507,ENSMUSG00000028549,Itgb3bp,398.3247795,-0.239026696,0.817014125,-0.292561278,0.769857515,0.974743812
878,ENSMUSG00000006673,Qrich1,4241.559077,0.162735162,0.556363877,0.292497713,0.769906108,0.974743812
2438,ENSMUSG00000021120,Pigh,490.0648422,-0.296258953,1.013515235,-0.292308337,0.770050885,0.974743812
11160,ENSMUSG00000048661,Lemd3,1229.989849,-0.174317667,0.596372451,-0.292296646,0.770059823,0.974743812
2159,ENSMUSG00000020572,Nampt,2633.948889,-0.168563072,0.576729504,-0.292274058,0.770077092,0.974743812
10553,ENSMUSG00000044857,Lemd2,635.8924493,0.240009545,0.821373056,0.292205282,0.770129673,0.974743812
10481,ENSMUSG00000044465,Fhip1b,652.6845052,0.281566536,0.963818675,0.292136418,0.770182323,0.974743812
9422,ENSMUSG00000039809,Gabbr2,15.22747409,0.68736761,2.354453187,0.29194363,0.770329724,0.974860194
12125,ENSMUSG00000055452,Gm7353,123.6424525,0.275656928,0.945678242,0.291491245,0.770675639,0.974977098
8231,ENSMUSG00000035778,Ggta1,2598.456911,-0.168722905,0.578992943,-0.291407533,0.770739654,0.974977098
2920,ENSMUSG00000022199,Slc22a17,41.87370946,0.453482334,1.556354242,0.291374754,0.770764721,0.974977098
5739,ENSMUSG00000028999,Rint1,1067.657881,0.193390289,0.663738648,0.291365117,0.77077209,0.974977098
6895,ENSMUSG00000031669,Gins3,593.3316788,0.199284673,0.684179889,0.291275257,0.770840809,0.974977098
10754,ENSMUSG00000046152,Fut10,255.2342165,-0.573639793,1.969614971,-0.291244635,0.770864228,0.974977098
13577,ENSMUSG00000068959,Zfp619,326.1188031,-0.195539438,0.671805856,-0.291065397,0.771001304,0.974977098
5447,ENSMUSG00000028430,Nol6,1099.964474,-0.194546609,0.668830692,-0.290875719,0.771146372,0.974977098
8656,ENSMUSG00000037373,Ctbp1,3162.282521,0.160236766,0.551436926,0.290580407,0.771372247,0.974977098
16738,ENSMUSG00000094942,Gm3604,222.2477098,-0.268212589,0.923113269,-0.290552197,0.771393825,0.974977098
1981,ENSMUSG00000020227,Irak3,694.5485151,0.222372936,0.76537699,0.290540399,0.771402849,0.974977098
1787,ENSMUSG00000019820,Utrn,8361.058086,0.227676421,0.783805226,0.290475763,0.77145229,0.974977098
5561,ENSMUSG00000028651,Ppie,1009.37281,-0.199067653,0.685486221,-0.290403581,0.771507504,0.974977098
3624,ENSMUSG00000024287,Thoc1,2230.780443,-0.170914563,0.588890662,-0.290231403,0.771639213,0.974977098
7809,ENSMUSG00000034263,Ints14,1074.291684,-0.191293738,0.659174534,-0.290201955,0.771661741,0.974977098
2991,ENSMUSG00000022359,Wdyhv1,243.3566136,0.209581256,0.722222945,0.290189141,0.771671543,0.974977098
14864,ENSMUSG00000080994,Gm13464,4.099020042,-1.351996745,4.659248395,-0.290174859,0.771682469,0.974977098
13315,ENSMUSG00000066042,Med18,206.649877,0.260652271,0.898350065,0.290145547,0.771704892,0.974977098
13861,ENSMUSG00000071562,Stfa1,14.19444589,0.887677586,3.060767447,0.290017978,0.771802484,0.974977098
7942,ENSMUSG00000034709,Ppp1r21,1025.173229,0.173318336,0.597655729,0.289996947,0.771818574,0.974977098
10893,ENSMUSG00000046999,1110032F04Rik,0.369483268,-1.414336366,4.879936557,-0.289826794,0.771948749,0.974977098
11803,ENSMUSG00000053004,Hrh1,0.369483268,-1.414336366,4.879936557,-0.289826794,0.771948749,0.974977098
17429,ENSMUSG00000099913,Gm28551,0.369483268,-1.414336366,4.879936557,-0.289826794,0.771948749,0.974977098
9883,ENSMUSG00000041491,Cep78,500.8337964,-0.221121993,0.762960678,-0.289820956,0.771953215,0.974977098
4760,ENSMUSG00000026858,Miga2,309.330143,-0.226898521,0.782894216,-0.289820152,0.77195383,0.974977098
11675,ENSMUSG00000052144,Ppp4r2,2736.173935,0.184077888,0.635239348,0.289777213,0.771986681,0.974977098
1246,ENSMUSG00000014599,Csf1,148.1314965,-0.296264717,1.023092293,-0.289577704,0.772139326,0.974977098
5899,ENSMUSG00000029330,Cds1,204.7501584,-0.222234824,0.767523512,-0.289547904,0.772162127,0.974977098
3918,ENSMUSG00000024947,Men1,762.9564242,-0.179116308,0.618778553,-0.289467545,0.772223613,0.974977098
7107,ENSMUSG00000032089,Il10ra,602.3978528,0.32886091,1.136167112,0.289447658,0.772238829,0.974977098
8283,ENSMUSG00000036046,5031439G07Rik,1069.884118,0.201772904,0.697387998,0.289326609,0.772331452,0.974977098
8765,ENSMUSG00000037772,Mrpl23,304.244826,0.256069928,0.885349692,0.289230267,0.772405171,0.974977098
13671,ENSMUSG00000069972,Rps13-ps2,6.113413021,0.9992753,3.454972068,0.289228185,0.772406765,0.974977098
11946,ENSMUSG00000054099,Slc25a40,232.7583075,-0.232476475,0.804020605,-0.289142435,0.772472381,0.974977098
9400,ENSMUSG00000039747,Orai2,1126.784473,0.168523441,0.583183591,0.288971508,0.772603182,0.974977098
4835,ENSMUSG00000027014,Cwc22,2377.513969,0.169744075,0.587412259,0.288969242,0.772604915,0.974977098
16691,ENSMUSG00000094475,Gm11007,9.361881173,1.250311589,4.327196638,0.288942633,0.772625278,0.974977098
16734,ENSMUSG00000094932,Gm2007,9.361881173,1.250311589,4.327196638,0.288942633,0.772625278,0.974977098
18184,ENSMUSG00000103973,BC055308,60.31683147,0.497995031,1.723670274,0.288915484,0.772646054,0.974977098
256,ENSMUSG00000001774,Chordc1,1962.174093,-0.183723048,0.636045219,-0.288852179,0.7726945,0.974977098
7572,ENSMUSG00000033396,Spg11,1436.470983,0.16661964,0.576945155,0.288796324,0.772737245,0.974977098
1439,ENSMUSG00000016534,Lamp2,5712.9359,0.179231388,0.620653826,0.288778351,0.772751,0.974977098
8643,ENSMUSG00000037344,Slc12a9,132.3354632,-0.355496735,1.232013971,-0.288549273,0.772926319,0.975051724
10200,ENSMUSG00000042726,Trafd1,1239.796576,0.205691358,0.713078787,0.288455304,0.77299824,0.975051724
17468,ENSMUSG00000100182,1810006J02Rik,17.41973201,1.088524535,3.774135772,0.288416899,0.773027634,0.975051724
10105,ENSMUSG00000042396,Rbm7,1943.313388,-0.163353786,0.566532934,-0.288339435,0.773086923,0.975051724
1380,ENSMUSG00000015882,Lcorl,1114.772671,-0.20667594,0.716991164,-0.288254515,0.773151922,0.975051724
1518,ENSMUSG00000017721,Pigt,861.9252012,0.171424271,0.594954828,0.288129893,0.773247311,0.975051724
5861,ENSMUSG00000029231,Pdgfra,0.661832191,1.409664686,4.892718424,0.28811482,0.773258849,0.975051724
15615,ENSMUSG00000085586,Gm11613,14.32147528,-0.807899245,2.806788422,-0.287837601,0.773471054,0.975051724
3744,ENSMUSG00000024571,Naa12,4094.325145,-0.169320679,0.588268298,-0.287829005,0.773477633,0.975051724
1267,ENSMUSG00000014850,Msh3,1471.657166,0.162922308,0.56613183,0.287781573,0.773513944,0.975051724
12186,ENSMUSG00000055923,Aasdh,532.6292869,0.230567587,0.80119981,0.287777886,0.773516766,0.975051724
7516,ENSMUSG00000033157,Abhd10,472.1009658,-0.186234339,0.647206338,-0.287751106,0.773537267,0.975051724
1014,ENSMUSG00000008999,Bmp7,16.4975913,0.823651874,2.863342224,0.28765401,0.773611597,0.975051724
7673,ENSMUSG00000033793,Atp6v1h,1544.456112,-0.17929337,0.62362973,-0.287499716,0.773729719,0.975051724
2999,ENSMUSG00000022370,Mrpl13,1179.531492,-0.171872345,0.59800252,-0.287410737,0.773797841,0.975051724
411,ENSMUSG00000002825,Qtrt1,250.3746129,-0.236758469,0.824016709,-0.287322413,0.773865463,0.975051724
13677,ENSMUSG00000070031,Sp140,1565.303571,0.216328552,0.753020798,0.287280979,0.773897186,0.975051724
3089,ENSMUSG00000022546,Gpt,18.03808989,0.601502251,2.094815461,0.287138539,0.774006244,0.975051724
7240,ENSMUSG00000032382,Snx1,2623.788772,0.161673735,0.563117899,0.287104592,0.774032236,0.975051724
11992,ENSMUSG00000054455,Vapb,1429.987947,0.162540579,0.566199827,0.287072817,0.774056566,0.975051724
14538,ENSMUSG00000078495,Zfp984,1438.802555,-0.191747933,0.668009139,-0.287043876,0.774078725,0.975051724
16853,ENSMUSG00000096256,4933409K07Rik,14.08606349,-0.752259814,2.621577788,-0.286949263,0.774151169,0.975051724
4646,ENSMUSG00000026646,Suv39h2,488.5763953,-0.215261004,0.750191653,-0.286941348,0.77415723,0.975051724
1908,ENSMUSG00000020089,Ppa1,2010.6966,-0.212584084,0.740876527,-0.286935914,0.77416139,0.975051724
4459,ENSMUSG00000026235,Epha4,30.54990361,0.41693271,1.453752385,0.28679761,0.774267293,0.975051724
12689,ENSMUSG00000060149,BC002059,372.61901,0.321025757,1.119533211,0.286749651,0.774304018,0.975051724
11364,ENSMUSG00000050017,Pitpnb,723.1834266,0.195748445,0.682656353,0.286745218,0.774307412,0.975051724
249,ENSMUSG00000001750,Tcirg1,1274.023773,-0.193524332,0.675333647,-0.286561069,0.774448427,0.975093873
16730,ENSMUSG00000094870,Zfp131,1928.327834,0.173849718,0.606685299,0.286556669,0.774451796,0.975093873
213,ENSMUSG00000001445,Mrpl10,310.946073,0.198778356,0.693908969,0.286461718,0.77452451,0.975115599
12974,ENSMUSG00000062646,Ganc,1020.085056,0.176297197,0.615802044,0.28628875,0.774656974,0.975127275
10069,ENSMUSG00000042271,Nxt2,488.5076149,-0.202081021,0.706045217,-0.286215409,0.774713142,0.975127275
15236,ENSMUSG00000083218,Gm16425,1.108638179,-1.369930974,4.788021194,-0.286116314,0.774789037,0.975127275
18311,ENSMUSG00000104388,Gm37033,94.13639388,-0.415837585,1.453389572,-0.286115707,0.774789502,0.975127275
5185,ENSMUSG00000027843,Ptpn22,995.7594491,-0.214692417,0.750443095,-0.286087538,0.774811076,0.975127275
11581,ENSMUSG00000051397,Tacstd2,294.7050247,-0.232531381,0.813410857,-0.285871991,0.774976167,0.975265241
489,ENSMUSG00000003378,Grik5,280.0757906,0.274014578,0.960323383,0.285335735,0.775386938,0.97571234
11950,ENSMUSG00000054150,Syne3,1762.262894,-0.166035428,0.582301441,-0.285136557,0.775539524,0.975783549
274,ENSMUSG00000001911,Nfix,1148.580434,0.216289844,0.758655819,0.285096138,0.775570489,0.975783549
14280,ENSMUSG00000074807,Gm10762,69.07252179,-0.294826025,1.034562972,-0.284976394,0.775662228,0.975783549
12812,ENSMUSG00000061306,Slc38a10,2078.412865,0.165373545,0.580314845,0.284972109,0.77566551,0.975783549
13794,ENSMUSG00000071041,Impdh2-ps,632.0297476,-0.379048836,1.330787921,-0.284830385,0.775774092,0.975850326
6538,ENSMUSG00000030811,Fbxl19,712.6340268,0.183199957,0.644004055,0.284470191,0.776050075,0.975989208
1895,ENSMUSG00000020070,Rufy2,558.5471589,-0.22504727,0.791279165,-0.284409447,0.77609662,0.975989208
15242,ENSMUSG00000083268,Gm11511,34.43512733,-0.701734926,2.467508928,-0.284390025,0.776111502,0.975989208
13986,ENSMUSG00000072972,Adam4,19.81659845,-0.718146459,2.525919957,-0.284310854,0.776172169,0.975989208
6008,ENSMUSG00000029554,Mad1l1,2072.529421,0.163542549,0.575280997,0.284282897,0.776193592,0.975989208
13144,ENSMUSG00000064030,Pym1,465.897208,-0.212302413,0.746914924,-0.284239082,0.776227167,0.975989208
4402,ENSMUSG00000026117,Zap70,9.197244228,-0.87975294,3.09698418,-0.284067625,0.776358557,0.975989208
13030,ENSMUSG00000063145,Bbs5,68.30156473,-0.586308075,2.06509402,-0.283913502,0.776476669,0.975989208
1457,ENSMUSG00000016946,Kctd5,514.5373846,-0.184817086,0.651471477,-0.283691754,0.776646615,0.975989208
14706,ENSMUSG00000079316,Rab9,1092.822295,0.193897131,0.683624979,0.283630846,0.776693296,0.975989208
16836,ENSMUSG00000096094,A630095N17Rik,4.796327183,-1.317056657,4.644058311,-0.28360037,0.776716653,0.975989208
2378,ENSMUSG00000020988,L2hgdh,705.3597855,0.203910179,0.719271546,0.283495406,0.776797103,0.975989208
12327,ENSMUSG00000057113,Npm1,42119.26963,0.233453115,0.823498183,0.283489533,0.776801604,0.975989208
11274,ENSMUSG00000049482,Ctu2,219.3152555,0.252273114,0.890365252,0.283336657,0.77691878,0.975989208
3393,ENSMUSG00000023353,Agap3,647.8408343,0.182292625,0.643624285,0.283228321,0.77700182,0.975989208
12302,ENSMUSG00000056851,Pcbp2,3589.571145,0.161054342,0.568735399,0.28317974,0.777039058,0.975989208
13535,ENSMUSG00000068523,Gng5,1006.101214,0.169497803,0.598743887,0.283088991,0.77710862,0.975989208
3262,ENSMUSG00000022889,Mrpl39,1209.500432,-0.221645569,0.783082289,-0.283042501,0.777144257,0.975989208
16720,ENSMUSG00000094772,Rpl29-ps2,1.086763739,-1.354239556,4.788472112,-0.282812456,0.777320606,0.975989208
7052,ENSMUSG00000031976,Urb2,1701.736585,-0.190205187,0.672622956,-0.28278129,0.777344498,0.975989208
7411,ENSMUSG00000032754,Slc8b1,357.0533579,0.255380113,0.903495464,0.28265788,0.777439107,0.975989208
17924,ENSMUSG00000103089,Gm38118,3.014157414,-1.16283078,4.115259456,-0.282565605,0.777509849,0.975989208
4156,ENSMUSG00000025492,Ifitm3,1517.923837,0.241008804,0.853434427,0.282398737,0.777637783,0.975989208
5350,ENSMUSG00000028199,Cryz,105.2487529,-0.313095379,1.108711683,-0.28239567,0.777640135,0.975989208
5011,ENSMUSG00000027427,Polr3f,1460.823173,-0.187674995,0.664734893,-0.282330592,0.777690031,0.975989208
5034,ENSMUSG00000027487,Cdk5rap1,496.313808,0.190747753,0.67569629,0.282298061,0.777714972,0.975989208
7110,ENSMUSG00000032093,Cd3e,3.803527125,1.146401777,4.06226863,0.282207279,0.777784577,0.975989208
15537,ENSMUSG00000085245,Gm11713,6.687935826,1.266186009,4.487128751,0.282181787,0.777804123,0.975989208
4443,ENSMUSG00000026201,Stk16,1179.755792,0.163637869,0.579932133,0.282167273,0.777815251,0.975989208
13599,ENSMUSG00000069184,Zfp72,130.6739385,0.425556205,1.50867024,0.282073706,0.777886995,0.975989208
6591,ENSMUSG00000030965,Abraxas2,1240.085005,-0.199708847,0.708038194,-0.282059426,0.777897944,0.975989208
14693,ENSMUSG00000079225,Gm9531,5592.029203,-0.293139913,1.039403529,-0.282027052,0.777922767,0.975989208
14134,ENSMUSG00000074039,4930520O04Rik,103.4473312,-0.566805347,2.009837836,-0.282015463,0.777931654,0.975989208
6543,ENSMUSG00000030823,9130019O22Rik,273.3077825,-0.198179489,0.702727634,-0.282014652,0.777932275,0.975989208
10682,ENSMUSG00000045679,Pqlc3,833.5801212,0.262716655,0.931910061,0.281912028,0.778010967,0.975989208
4130,ENSMUSG00000025420,Katnal2,22.61243754,0.696306558,2.470253945,0.281876509,0.778038203,0.975989208
16571,ENSMUSG00000093384,Gm20689,51.52861927,0.442878812,1.571238182,0.281866121,0.778046168,0.975989208
9137,ENSMUSG00000038836,Agbl3,166.5832967,0.318985987,1.131697905,0.281864962,0.778047057,0.975989208
9116,ENSMUSG00000038773,Kdm3b,4369.874036,0.159408044,0.565553423,0.281862045,0.778049294,0.975989208
926,ENSMUSG00000007476,Lrrc8a,735.4126241,0.293254813,1.040779533,0.281764585,0.778124028,0.976005225
5885,ENSMUSG00000029299,Abcg3,431.307106,-0.60000003,2.130029466,-0.281686258,0.778184092,0.976005225
18283,ENSMUSG00000104279,Gm38300,15.3075175,-0.59312202,2.106469678,-0.281571592,0.778272026,0.976005225
4193,ENSMUSG00000025580,Eif4a3,2693.594422,0.179129842,0.63621424,0.281555852,0.778284096,0.976005225
2412,ENSMUSG00000021065,Fut8,5123.310407,-0.220706018,0.784836079,-0.281212886,0.778547122,0.976041802
9794,ENSMUSG00000041130,Zfp598,749.3040525,-0.187299946,0.666166352,-0.281160923,0.778586975,0.976041802
8989,ENSMUSG00000038416,Cdc16,1375.352153,0.163352434,0.581264453,0.281029458,0.778687806,0.976041802
3974,ENSMUSG00000025058,Tasl,745.825791,-0.213087473,0.758278939,-0.281014627,0.778699181,0.976041802
4265,ENSMUSG00000025809,Itgb1,8711.388594,0.152224208,0.54171598,0.281003725,0.778707543,0.976041802
14951,ENSMUSG00000081485,Gm12338,54.6317566,-0.312517413,1.112577338,-0.280895002,0.778790934,0.976041802
9355,ENSMUSG00000039621,Prex1,2111.650786,0.191067267,0.680230051,0.280886248,0.778797648,0.976041802
3496,ENSMUSG00000024039,Cbs,2.147779902,-1.330153141,4.738294459,-0.280724035,0.778922072,0.976041802
3025,ENSMUSG00000022426,Josd1,1470.619619,0.172730222,0.615340952,0.280706528,0.778935501,0.976041802
12973,ENSMUSG00000062627,Mysm1,3595.352169,0.175679021,0.625967474,0.280651995,0.778977332,0.976041802
5924,ENSMUSG00000029397,Rchy1,788.2667815,0.173693957,0.618895658,0.280651439,0.778977759,0.976041802
7547,ENSMUSG00000033287,Kctd17,131.8941812,-0.319624098,1.139019914,-0.280613266,0.77900704,0.976041802
4783,ENSMUSG00000026915,Strbp,3512.991213,-0.217307589,0.774502654,-0.280576946,0.779034901,0.976041802
15163,ENSMUSG00000082718,Gm14928,2.843868524,1.234971839,4.408748099,0.280118485,0.779386603,0.976344009
15558,ENSMUSG00000085327,Gm16104,43.3350504,-0.384892773,1.374039199,-0.280117753,0.779387165,0.976344009
13743,ENSMUSG00000070610,Gm13127,47.49366083,0.400751543,1.431220148,0.280006918,0.779472197,0.976358717
11385,ENSMUSG00000050148,Ubqln2,333.6016999,-0.239044626,0.853859817,-0.279957694,0.779509963,0.976358717
18263,ENSMUSG00000104208,Gm37401,3.642039012,-1.102835202,3.941310324,-0.279814354,0.779619939,0.976397539
4254,ENSMUSG00000025785,Exosc7,842.0920007,-0.212695755,0.76024528,-0.279772542,0.779652019,0.976397539
2661,ENSMUSG00000021638,Ocln,42.6302771,0.694449627,2.483715295,0.27960114,0.779783533,0.976435416
9028,ENSMUSG00000038527,C1rl,235.3685135,-0.258278477,0.924004227,-0.279520883,0.779845115,0.976435416
942,ENSMUSG00000007682,Dio2,652.9452135,0.181814584,0.650603355,0.279455344,0.779895404,0.976435416
8359,ENSMUSG00000036333,Kidins220,5368.689807,-0.150238448,0.537634192,-0.279443626,0.779904395,0.976435416
